,star_ra_deg,star_dec_deg,star_distance_pc,star_radius_solar,star_teff_k,planet_orbit_semi_major_axis_au,planet_orbit_eccentricity,planet_orbit_inclination_deg,planet_radius_earth,planet_equilibrium_temp_k,planet_orbital_period_days,star_luminosity_solar,ra_rad,dec_rad,star_cartesian_x,star_cartesian_y,star_cartesian_z,star_habitable_zone_inner_au,star_habitable_zone_outer_au
3810,285.7994917,42.8117427,1432.17,1.07,6184.0,0.102,0.0,88.59,1.46,840.0,11.03189,0.195,4.988142130691205,0.7472058686316471,286.0558601321014,-1010.9342099066687,973.2907977703599,0.42103767916034224,0.6065678266293777
3811,285.7994917,42.8117427,1432.17,1.07,6184.0,0.179,0.0,89.32,2.71,633.0,25.762294,0.195,4.988142130691205,0.7472058686316471,286.0558601321014,-1010.9342099066687,973.2907977703599,0.42103767916034224,0.6065678266293777
3812,292.4210998,37.6827919,707.559,1.33,6133.0,0.057,0.0,84.44,1.57,1294.0,4.612696,0.461,5.103710993812932,0.6576887899988497,213.5775745365233,-517.6368921859481,432.5233010881251,0.6473723110319973,0.9326367571325489
3813,292.4210998,37.6827919,707.559,1.33,6133.0,0.115,0.0,87.29,1.81,913.0,13.121632,0.461,5.103710993812932,0.6576887899988497,213.5775745365233,-517.6368921859481,432.5233010881251,0.6473723110319973,0.9326367571325489
3814,291.2429746,44.0086337,688.573,0.83,5036.0,0.063,0.0,88.31,1.84,793.0,6.475434,-0.556,5.083148830072216,0.7680955573691344,179.43934814609213,-461.5950648314632,478.39763041756675,,
3815,291.2429746,44.0086337,688.573,0.83,5036.0,0.12,0.0,88.98,2.67,576.0,16.85837,-0.556,5.083148830072216,0.7680955573691344,179.43934814609213,-461.5950648314632,478.39763041756675,,
3816,291.2429746,44.0086337,688.573,0.83,5036.0,0.246,0.0,89.86,3.43,402.0,49.499875,-0.556,5.083148830072216,0.7680955573691344,179.43934814609213,-461.5950648314632,478.39763041756675,,
3817,293.2302333,48.2813901,1101.1,0.95,5908.0,0.21,0.0,89.36,2.72,554.0,34.060467,-0.138,5.117833037476117,0.8426692246847943,289.01711996783564,-673.3459690196757,821.8853450271828,,
3818,293.2302333,48.2813901,1101.1,0.95,5908.0,0.381,0.0,89.75,2.85,411.0,83.488369,-0.138,5.117833037476117,0.8426692246847943,289.01711996783564,-673.3459690196757,821.8853450271828,,
3819,293.2936129,42.1963497,1443.21,1.09,6248.0,0.178,0.0,88.02,3.53,671.0,25.563222,-0.097,5.118939220174715,0.7364652345879215,422.8071311527346,-982.0485050950632,969.3657553199133,,
3820,293.2936129,42.1963497,1443.21,1.09,6248.0,0.307,0.0,88.74,4.3,512.0,57.68802,-0.097,5.118939220174715,0.7364652345879215,422.8071311527346,-982.0485050950632,969.3657553199133,,
3821,293.2936129,42.1963497,1443.21,1.09,6248.0,0.372,0.0,88.0,4.01,464.0,77.095691,-0.097,5.118939220174715,0.7364652345879215,422.8071311527346,-982.0485050950632,969.3657553199133,,
3822,291.2501859,49.2318073,527.956,1.63,5979.0,0.1153,0.0,90.01,1.498,978.0,13.86825,0.51,5.083274691000565,0.8592571340923797,124.9535159680236,-321.3143469879117,399.8515314500631,0.6809084840390547,0.9809506363438459
3823,291.2501859,49.2318073,527.956,1.63,5979.0,0.1283,0.0,89.36,3.679,928.0,16.21865,0.51,5.083274691000565,0.8592571340923797,124.9535159680236,-321.3143469879117,399.8515314500631,0.6809084840390547,0.9809506363438459
3824,286.2847077,44.7815817,876.044,1.06,6053.0,0.044,0.0,89.73,1.65,1116.0,3.289672,-0.132,4.996610747474563,0.7815860449158395,174.3630753684508,-596.866531713868,617.090715538578,,
3825,286.2847077,44.7815817,876.044,1.06,6053.0,0.075,0.0,87.2,2.1,860.0,7.186434,-0.132,4.996610747474563,0.7815860449158395,174.3630753684508,-596.866531713868,617.090715538578,,
3826,296.8034146,46.7411011,930.32,1.34,6169.0,0.086,0.0,89.96,1.45,1060.0,8.486616,0.459,5.180196815931809,0.8157861102025433,287.4884890776622,-569.0462044440591,677.5190685550135,0.6459665063087461,0.93061148491143
3827,296.8034146,46.7411011,930.32,1.34,6169.0,0.3,0.0,89.72,2.52,568.0,55.188023,0.459,5.180196815931809,0.8157861102025433,287.4884890776622,-569.0462044440591,677.5190685550135,0.6459665063087461,0.93061148491143
3828,291.771603,47.5299192,1090.51,0.72,5788.0,0.087,0.0,88.47,0.88,838.0,10.327186,0.209,5.092375136171765,0.8295535832468692,273.10592673157095,-683.7962058702325,804.3929150120384,0.43588989435406733,0.6279646667142263
3829,291.771603,47.5299192,1090.51,0.72,5788.0,0.207,0.0,89.83,1.45,543.0,37.866281,0.209,5.092375136171765,0.8295535832468692,273.10592673157095,-683.7962058702325,804.3929150120384,0.43588989435406733,0.6279646667142263
3830,283.1920779,41.3054172,762.596,1.49,5593.0,0.048,0.0,86.02,1.16,1347.0,3.614568,0.365,4.942634174919269,0.7209155290498972,130.73674698665144,-557.7458346770743,503.3687973084168,0.5760366149978504,0.8298670045754433
3831,283.1920779,41.3054172,762.596,1.49,5593.0,0.079,0.0,88.44,1.69,1054.0,7.542427,0.365,4.942634174919269,0.7209155290498972,130.73674698665144,-557.7458346770743,503.3687973084168,0.5760366149978504,0.8298670045754433
3832,283.1920779,41.3054172,762.596,1.49,5593.0,0.107,0.0,89.52,2.05,905.0,11.932125,0.365,4.942634174919269,0.7209155290498972,130.73674698665144,-557.7458346770743,503.3687973084168,0.5760366149978504,0.8298670045754433
3833,281.5699998,47.3986233,891.462,1.28,6108.0,0.178,0.0,88.22,1.55,753.0,25.745718,0.351,4.914323571349775,0.8272620374974999,121.02592107441295,-591.1636187394284,656.1880826036037,0.564881323014763,0.8137961359845574
3834,281.5699998,47.3986233,891.462,1.28,6108.0,0.312,0.0,88.03,2.15,568.0,59.980627,0.351,4.914323571349775,0.8272620374974999,121.02592107441295,-591.1636187394284,656.1880826036037,0.564881323014763,0.8137961359845574
3835,295.626564,49.130411,1038.99,1.05,6012.0,0.098,0.0,89.29,2.04,865.0,10.664903,0.112,5.1596568981577375,0.8574874348080398,294.0386871198323,-612.9765987928845,785.6851531683366,0.3190896140869862,0.45969637231218297
3836,295.626564,49.130411,1038.99,1.05,6012.0,0.137,0.0,89.81,1.64,729.0,17.784129,0.112,5.1596568981577375,0.8574874348080398,294.0386871198323,-612.9765987928845,785.6851531683366,0.3190896140869862,0.45969637231218297
3837,296.8520316,49.0844359,1856.28,1.05,6209.0,0.045,0.0,88.5,1.46,1326.0,3.281959,0.573,5.18104534265425,0.8566850179391062,549.1456430315097,-1084.6748992662713,1402.7454737197386,0.7217403209666832,1.0397750119481128
3838,296.8520316,49.0844359,1856.28,1.05,6209.0,0.11,0.0,89.93,1.79,848.0,12.51616,0.573,5.18104534265425,0.8566850179391062,549.1456430315097,-1084.6748992662713,1402.7454737197386,0.7217403209666832,1.0397750119481128
3839,297.292558,49.9817499,188.027,0.69,4710.0,0.201,0.0,89.43,1.3,401.0,37.815724,-0.617,5.188733978776208,0.8723461016633465,55.44012323557876,-107.44751137518155,143.99853389498125,,
3840,297.292558,49.9817499,188.027,0.69,4710.0,0.253,0.0,89.16,1.2,357.0,53.578637,-0.617,5.188733978776208,0.8723461016633465,55.44012323557876,-107.44751137518155,143.99853389498125,,
3841,291.880018,45.3878419,770.978,2.02,5502.0,0.186,0.0,88.58,3.26,800.0,26.84768,0.562,5.094267334880315,0.7921672815296389,201.78312911011753,-502.45757854626385,548.8415318213033,0.7147790504128467,1.0297462592748594
3842,291.880018,45.3878419,770.978,2.02,5502.0,0.36,0.0,88.95,3.88,575.0,72.379334,0.562,5.094267334880315,0.7921672815296389,201.78312911011753,-502.45757854626385,548.8415318213033,0.7147790504128467,1.0297462592748594
3843,293.6743322,47.9084727,214.0,0.47,3591.0,0.03,0.0,86.76,1.13,687.0,2.732756,-1.42,5.125584025485602,0.8361605882168175,57.599681292276145,-131.37561508641105,158.80404426744107,,
3844,293.6743322,47.9084727,214.0,0.47,3591.0,0.094,0.0,89.98,1.41,391.0,14.871572,-1.42,5.125584025485602,0.8361605882168175,57.599681292276145,-131.37561508641105,158.80404426744107,,
3845,284.0592503,44.5183733,63.9207,0.79,5357.0,0.1019,0.098,88.63,0.31,718.0,13.36702,-0.322,4.95776918848169,0.7769921917169333,11.071824025498703,-44.21183809785698,44.81722853152871,,
3846,284.0592503,44.5183733,63.9207,0.79,5357.0,0.139,0.099,89.07,0.755,615.0,21.301848,-0.322,4.95776918848169,0.7769921917169333,11.071824025498703,-44.21183809785698,44.81722853152871,,
3847,284.0592503,44.5183733,63.9207,0.79,5357.0,0.2109,0.1,89.335,2.03,499.0,39.7922622,-0.322,4.95776918848169,0.7769921917169333,11.071824025498703,-44.21183809785698,44.81722853152871,,
3848,284.0592503,44.5183733,63.9207,0.77,5288.0,0.25,0.0,89.95,0.37,401.0,51.196,-0.322,4.95776918848169,0.7769921917169333,11.071824025498703,-44.21183809785698,44.81722853152871,,
3849,292.1710683,40.9162381,1167.94,0.9,5852.0,0.054,0.0,89.72,1.59,1040.0,4.57953,0.006,5.099347120904231,0.7141230723749489,333.0600703518859,-817.3182779787697,764.9481457059786,0.07385489458759964,0.1063990353197863
3850,292.1710683,40.9162381,1167.94,0.9,5852.0,0.14,0.0,88.73,1.91,647.0,19.02293,0.006,5.099347120904231,0.7141230723749489,333.0600703518859,-817.3182779787697,764.9481457059786,0.07385489458759964,0.1063990353197863
3851,292.3264835,38.6575441,813.192,0.99,5666.0,0.2,0.0,89.04,1.89,554.0,34.763278,0.244,5.102059627851877,0.6747014252799082,241.23240448385454,-587.4118510503781,507.9719216024705,0.47097577625413156,0.6785111336526218
3852,292.3264835,38.6575441,813.192,0.99,5666.0,0.313,0.0,89.71,1.78,443.0,67.968015,0.244,5.102059627851877,0.6747014252799082,241.23240448385454,-587.4118510503781,507.9719216024705,0.47097577625413156,0.6785111336526218
3853,291.2562253,49.2589288,1493.95,1.14,6509.0,0.075,0.0,75.35,1.36,1081.0,6.849692,0.321,5.083380098415409,0.8597304935654594,353.4809116838575,-908.682365905886,1131.916165388069,0.540201982427112,0.7782418501715842
3854,291.2562253,49.2589288,1493.95,1.14,6509.0,0.154,0.0,83.71,2.09,755.0,20.053763,0.321,5.083380098415409,0.8597304935654594,353.4809116838575,-908.682365905886,1131.916165388069,0.540201982427112,0.7782418501715842
3855,291.2562253,49.2589288,1493.95,1.14,6509.0,0.201,0.0,86.73,1.69,660.0,30.092568,0.321,5.083380098415409,0.8597304935654594,353.4809116838575,-908.682365905886,1131.916165388069,0.540201982427112,0.7782418501715842
3856,289.3879904,50.5970115,1090.45,0.84,5787.0,0.06,0.0,89.81,1.36,1054.0,5.535309,0.212,5.050773248209742,0.883084442344435,229.7803769635099,-652.9335437667451,842.5912225312505,0.43900714427816856,0.6324555320336759
3857,289.3879904,50.5970115,1090.45,0.84,5787.0,0.126,0.0,89.32,1.24,729.0,16.725948,0.212,5.050773248209742,0.883084442344435,229.7803769635099,-652.9335437667451,842.5912225312505,0.43900714427816856,0.6324555320336759
3858,294.1378921,42.3704075,1265.61,0.91,5977.0,0.029,0.0,87.55,1.03,1761.0,1.897806,0.274,5.133674672020818,0.7395031162866993,382.3685279945955,-853.2811418158215,852.9210244335251,0.4990900811385747,0.719013999916185
3859,294.1378921,42.3704075,1265.61,0.91,5977.0,0.042,0.0,88.82,1.1,1467.0,3.282807,0.274,5.133674672020818,0.7395031162866993,382.3685279945955,-853.2811418158215,852.9210244335251,0.4990900811385747,0.719013999916185
3860,294.1378921,42.3704075,1265.61,0.91,5977.0,0.056,0.0,88.37,1.31,1272.0,5.028219,0.274,5.133674672020818,0.7395031162866993,382.3685279945955,-853.2811418158215,852.9210244335251,0.4990900811385747,0.719013999916185
3861,288.6178715,48.0983639,1238.81,0.84,5826.0,0.101,0.0,87.38,1.45,851.0,12.125934,-0.163,5.037332137772905,0.8394748148773806,264.1336340091517,-784.0481365394471,922.0369618806719,,
3862,288.6178715,48.0983639,1238.81,0.84,5826.0,0.141,0.0,85.75,2.65,720.0,19.986326,-0.163,5.037332137772905,0.8394748148773806,264.1336340091517,-784.0481365394471,922.0369618806719,,
3863,291.6071451,38.4103192,923.067,1.18,5900.0,0.057,0.0,88.48,1.07,1242.0,4.920199,0.357,5.089504804335849,0.6703865367819944,266.347723388993,-672.4725345861647,573.4912963260733,0.5696889103233926,0.8207221854320604
3864,291.6071451,38.4103192,923.067,1.18,5900.0,0.115,0.0,87.71,1.79,873.0,14.172327,0.357,5.089504804335849,0.6703865367819944,266.347723388993,-672.4725345861647,573.4912963260733,0.5696889103233926,0.8207221854320604
3865,295.4220717,38.7356737,823.804,1.22,5949.0,0.109,0.0,88.36,1.39,875.0,12.509529,0.218,5.156087834227762,0.6760650440431742,275.85768460942705,-580.3778188435647,515.4775995640472,0.44517616533437426,0.6413429306673467
3866,295.4220717,38.7356737,823.804,1.22,5949.0,0.182,0.0,89.99,2.06,677.0,27.014976,0.218,5.156087834227762,0.6760650440431742,275.85768460942705,-580.3778188435647,515.4775995640472,0.44517616533437426,0.6413429306673467
3867,294.9489697,46.4388673,152.094,0.67,4661.0,0.112,0.0,87.69,0.75,503.0,16.092361,-0.655,5.147830646629992,0.8105111352817292,44.210950761316255,-95.03157640096109,110.2133211346467,,
3868,294.9489697,46.4388673,152.094,0.67,4661.0,0.166,0.0,88.68,0.7,414.0,28.906009,-0.655,5.147830646629992,0.8105111352817292,44.210950761316255,-95.03157640096109,110.2133211346467,,
3869,295.7010981,38.9458209,731.274,1.31,6054.0,0.152,0.0,89.96,1.66,775.0,20.09838,0.28,5.160957763607749,0.6797328045970212,246.64976346537216,-512.4752181561146,459.6680411278543,0.504524979109513,0.726843784311631
3870,295.7010981,38.9458209,731.274,1.31,6054.0,0.326,0.0,89.84,2.29,530.0,62.784697,0.28,5.160957763607749,0.6797328045970212,246.64976346537216,-512.4752181561146,459.6680411278543,0.504524979109513,0.726843784311631
3871,286.830312,42.2791434,1174.59,1.75,5623.0,0.4632,0.032,89.442,4.3,475.0,105.599,0.492,5.006133338922601,0.73791025725283,251.62347749394704,-831.8264537553546,790.197471842731,0.6687845148272552,0.9634842431469509
3872,282.3947017,48.7591334,813.713,1.22,6045.0,0.05,0.0,88.74,1.19,1317.0,3.930821,0.278,4.9287173348522275,0.8510074182491374,115.14003363975563,-523.9179076062478,611.8673427401785,0.5027198750072178,0.7242432615404802
3873,282.3947017,48.7591334,813.713,1.22,6045.0,0.078,0.0,87.84,1.27,1056.0,7.630004,0.278,4.9287173348522275,0.8510074182491374,115.14003363975563,-523.9179076062478,611.8673427401785,0.5027198750072178,0.7242432615404802
3874,285.1828685,43.8310283,267.323,1.57,6152.0,0.066,0.0,88.8,0.99,1576.0,5.629021,0.514,4.977380025607022,0.7649957583698129,50.50567129444866,-186.11167076205732,185.13025010044325,0.6835734980766349,0.9847899881470754
3875,285.1828685,43.8310283,267.323,1.57,6152.0,0.117,0.0,88.8,1.12,1180.0,13.391635,0.514,4.977380025607022,0.7649957583698129,50.50567129444866,-186.11167076205732,185.13025010044325,0.6835734980766349,0.9847899881470754
3876,285.1828685,43.8310283,267.323,2.19,6197.0,0.085,0.0,87.44,1.067,1387.0,8.25629997,0.514,4.977380025607022,0.7649957583698129,50.50567129444866,-186.11167076205732,185.13025010044325,0.6835734980766349,0.9847899881470754
3877,299.1362435,45.8699582,935.446,0.94,5600.0,0.055,0.0,85.48,1.32,1166.0,5.262155,0.146,5.220912361122486,0.8005817983421716,317.1301093452078,-568.923163053475,671.4269485237583,0.3643175438093432,0.5248539778959549
3878,299.1362435,45.8699582,935.446,0.94,5600.0,0.097,0.0,85.65,1.59,882.0,12.162701,0.146,5.220912361122486,0.8005817983421716,317.1301093452078,-568.923163053475,671.4269485237583,0.3643175438093432,0.5248539778959549
3879,291.3426078,38.3631616,470.0,0.67,4710.0,0.095,0.0,88.77,1.32,545.0,12.904532,-0.698,5.084887757456513,0.6695634813946558,134.1219276742759,-343.2505158825574,291.7025743172222,,
3880,291.3426078,38.3631616,470.0,0.67,4710.0,0.172,0.0,89.04,1.24,406.0,31.200751,-0.698,5.084887757456513,0.6695634813946558,134.1219276742759,-343.2505158825574,291.7025743172222,,
3881,286.0261113,44.7828571,895.678,0.88,5577.0,0.148,0.0,89.87,1.12,670.0,22.597053,0.396,4.992097388860759,0.7816083048451196,175.51098911013702,-611.0284576582172,630.935176002576,0.6,0.8643898491541618
3882,286.0261113,44.7828571,895.678,0.88,5577.0,0.236,0.0,88.78,1.13,531.0,45.348269,0.396,4.992097388860759,0.7816083048451196,175.51098911013702,-611.0284576582172,630.935176002576,0.6,0.8643898491541618
3883,294.3385109,50.3365178,1432.61,1.13,6326.0,0.097,0.0,79.64,2.73,951.0,10.043686,0.144,5.137176130622218,0.8785379695987326,376.8498095438972,-833.136282608865,1102.8325202619885,0.3618136134933163,0.5212466913156831
3884,294.3385109,50.3365178,1432.61,1.13,6326.0,0.127,0.0,80.54,3.04,829.0,15.163161,0.144,5.137176130622218,0.8785379695987326,376.8498095438972,-833.136282608865,1102.8325202619885,0.3618136134933163,0.5212466913156831
3885,294.3385109,50.3365178,1432.61,1.16,5829.0,0.3024,0.0,87.94,2.619,535.0,56.4159,0.144,5.137176130622218,0.8785379695987326,376.8498095438972,-833.136282608865,1102.8325202619885,0.3618136134933163,0.5212466913156831
3886,289.8589165,48.6938077,882.462,0.77,5178.0,0.096,0.0,87.21,1.39,651.0,12.31043,-0.402,5.058992459188318,0.8498672696979672,197.8776339574432,-547.8580173728695,662.899099579772,,
3887,289.8589165,48.6938077,882.462,0.77,5178.0,0.155,0.0,88.78,1.58,513.0,25.193458,-0.402,5.058992459188318,0.8498672696979672,197.8776339574432,-547.8580173728695,662.899099579772,,
3888,287.7982699,45.6567655,801.052,1.05,5774.0,0.068,0.0,89.55,1.03,994.0,6.791636,0.137,5.0230273912982915,0.7968608837859551,171.14252360141847,-533.1018537508263,572.8847675115568,0.3529099807960304,0.5084196751087982
3889,287.7982699,45.6567655,801.052,1.05,5774.0,0.098,0.0,88.58,0.89,826.0,11.837549,0.137,5.0230273912982915,0.7968608837859551,171.14252360141847,-533.1018537508263,572.8847675115568,0.3529099807960304,0.5084196751087982
3890,284.8280577,44.6086451,425.0,0.59,4498.0,0.036,0.0,89.62,0.81,830.0,3.173315,-0.439,4.971187408925387,0.778567731848635,77.4324527444781,-292.49004015072086,298.46070373602595,,
3891,284.8280577,44.6086451,425.0,0.59,4498.0,0.093,0.0,89.95,0.86,515.0,13.297004,-0.439,4.971187408925387,0.778567731848635,77.4324527444781,-292.49004015072086,298.46070373602595,,
3892,291.9600082,44.9000587,816.559,0.79,5376.0,0.041,0.0,84.86,1.51,1047.0,3.244107,-0.516,5.095663427239644,0.7836538586537249,216.29833530502836,-536.4348755053447,576.3863764583951,,
3893,291.9600082,44.9000587,816.559,0.79,5376.0,0.11,0.0,85.38,1.46,636.0,14.51143,-0.516,5.095663427239644,0.7836538586537249,216.29833530502836,-536.4348755053447,576.3863764583951,,
3894,296.9603348,46.0342954,1057.41,1.4,6350.0,0.164,0.112,89.07,13.9,897.0,21.08721,0.346,5.182935590084696,0.80345002356568,332.8139496535115,-654.303554608327,761.0766330948139,0.560843520552261,0.8079790768820968
3895,291.6288086,41.2088351,435.277,0.78,5166.0,0.065,0.0,89.57,0.82,786.0,6.738088,-0.352,5.0898829037383555,0.7192298534064068,120.70086537405149,-304.4083171937387,286.7628711151973,,
3896,291.6288086,41.2088351,435.277,0.78,5166.0,0.101,0.0,89.08,0.79,630.0,13.060022,-0.352,5.0898829037383555,0.7192298534064068,120.70086537405149,-304.4083171937387,286.7628711151973,,
3897,290.6218844,51.0573453,869.236,3.57,4940.0,0.082,0.0,77.56,3.2,1425.0,7.416755,0.623,5.072308761130345,0.891118782812652,192.4245573304802,-511.34412597570383,676.0704092491494,0.7525713496829628,1.0841917257170004
3898,290.6218844,51.0573453,869.236,3.57,4940.0,0.161,0.0,84.53,3.54,1015.0,20.485435,0.623,5.072308761130345,0.891118782812652,192.4245573304802,-511.34412597570383,676.0704092491494,0.7525713496829628,1.0841917257170004
3899,288.660826,43.3681938,681.428,1.13,5938.0,0.059,0.0,89.65,1.0,1125.0,5.341853,0.195,5.0380818352264525,0.7569177724529912,158.50061793609046,-469.3262890439899,467.9257502105165,0.42103767916034224,0.6065678266293777
3900,288.660826,43.3681938,681.428,1.13,5938.0,0.093,0.0,87.72,1.1,901.0,10.423118,0.195,5.0380818352264525,0.7569177724529912,158.50061793609046,-469.3262890439899,467.9257502105165,0.42103767916034224,0.6065678266293777
3901,290.995205,45.192188,881.404,1.38,6189.0,0.091,0.0,89.07,1.29,1052.0,9.182417,0.524,5.078824434765866,0.7887524767802712,222.55268020947753,-579.9146093588165,625.3338001418037,0.6901910144037202,0.9943235113799829
3902,290.995205,45.192188,881.404,1.38,6189.0,0.124,0.0,89.77,1.33,901.0,14.613612,0.524,5.078824434765866,0.7887524767802712,222.55268020947753,-579.9146093588165,625.3338001418037,0.6901910144037202,0.9943235113799829
3903,296.3019792,50.6723115,1058.72,1.13,6402.0,0.083,0.0,89.83,1.6,1035.0,8.005013,0.053,5.171445117215754,0.8843986752711867,297.3077415532497,-601.504191244289,818.955953106185,0.21950357213908428,0.31622776601683794
