,pl_name,hostname,ra,dec,sy_dist,st_rad,st_teff,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_eqt,pl_orbper,st_lum,sy_snum,disc_year,ra_rad,dec_rad,X,Y,Z,habitable_zone_inner,habitable_zone_outer,habitable_zone_center_au,habitable_zone_width_au,hz_score,size_score,temp_score,eccentricity_score,habitability_score,snr,habitable
626,HD 135694 b,HD 135694,227.8678636,71.8412965,73.8713,1.07,5698.0,0.12,0.0,,2.532,751.0,15.92346,0.039,1,2023,3.977044479305339,1.2538671628264784,-15.444140566015806,-17.07310859082256,70.19228197539333,0.18829377433825437,0.2712653786615191,0.22977957649988673,0.041485802161632376,0.0,0.30927884438427905,6.792568756842946e-45,1.0,0.0,934.0733516932573,True
627,HD 135872 b,HD 135872,229.4213643,-5.2024735,82.4251,3.93,4992.0,4.172,0.164,93.872,12.8,,2422.32597,0.937,1,2022,4.004158181452376,-0.09080029182275322,-53.395915245577335,-62.3451162350496,-7.473943185178605,0.9229399665298832,1.3296332307451881,1.1262865986375357,0.20334663210765247,0.0,5.813238884889546e-31,,0.836,,213.9919691433609,True
628,HD 136118 b,HD 136118,229.7306046,-1.5922913,51.4359,1.68,6097.0,2.327,0.344,116.779,12.3,,1187.59765,0.569,1,2022,4.009555442867231,-0.027790725835860786,-33.234417706107465,-39.231142131782725,-1.4292570034226988,0.7192167456843085,1.036139423852011,0.8776780847681598,0.15846133908385124,0.0,1.8727025544562063e-28,,0.656,,298.0597502010685,True
629,HD 136352 b,HD 136352,230.4401147,-48.3188174,14.682,1.06,5664.0,0.0964,0.0,88.49,1.664,905.0,11.57797,0.016,1,2019,4.021938730188385,-0.8433224542999259,-6.21810037490731,-7.527115989668912,-10.965348904875219,0.12060453783110545,0.17374889710522776,0.1471767174681666,0.026572179637061155,0.0,0.8021593500633326,3.3012706490349188e-80,1.0,0.0,15530.801434425253,True
630,HD 136352 c,HD 136352,230.4401147,-48.3188174,14.682,1.06,5664.0,0.1721,0.0,88.571,2.916,677.0,27.59221,0.016,1,2019,4.021938730188385,-0.8433224542999259,-6.21810037490731,-7.527115989668912,-10.965348904875219,0.12060453783110545,0.17374889710522776,0.1471767174681666,0.026572179637061155,0.06205351340196341,0.15952924808411445,1.3711336546588905e-31,1.0,1.3573332402196178e-33,14964.237408751453,True
631,HD 136352 d,HD 136352,230.4401147,-48.3188174,14.682,1.06,5664.0,0.425,0.0,89.73,2.562,431.0,107.245,0.016,1,2019,4.021938730188385,-0.8433224542999259,-6.21810037490731,-7.527115989668912,-10.965348904875219,0.12060453783110545,0.17374889710522776,0.1471767174681666,0.026572179637061155,0.0,0.29525319577514786,0.00018773108839185998,1.0,0.0,1894.1818974434207,True
632,HD 136418 b,HD 136418,229.7756438,41.732423,105.168,3.78,4989.0,1.29,0.25,,13.3,,464.29999,0.833,1,2009,4.010341525199696,0.7283681861850095,-50.682831285810266,-59.923343171468325,70.0053696512527,0.8702141847112854,1.2536738464239998,1.0619440155676427,0.1917298308563572,0.0,1.4053804777628923e-33,,0.75,,1373.220351416225,True
633,HD 136925 b,HD 136925,230.7157509,13.3663117,47.874,1.19,5773.19,5.13,0.103,,13.9,,4540.0,0.134,1,2021,4.02674948941607,0.23328614801284056,-29.491190197489004,-36.051409347812736,11.067314975727784,0.34902461491731757,0.5028222237324493,0.4259234193248834,0.07689880440756588,0.0,7.320278991059906e-37,,0.897,,45.361704189209284,True
634,HD 13724 c,HD 13724,33.0859626,-46.8166738,43.465,1.04,5835.31,0.534,0.651,,8.18,,142.22895,0.055,1,2022,0.5774589835617037,-0.8171051026421652,24.921602191587933,16.23748898224676,-31.693278794653846,0.22360679774997896,0.3221390769615825,0.2728729373557807,0.04926613960580177,0.0,6.390554979873853e-12,,0.349,,1343.4187454791336,True
635,HD 137388 b,HD 137388,233.915082,-80.2044169,40.4841,0.88,5181.0,0.89,0.36,,9.32,,330.0,-0.337,1,2011,4.0825883509725225,-1.3998311495471836,-4.056744453197619,-5.566262405896231,-39.89388299075632,,,,,,9.301368016640084e-16,,0.64,,518.1412611436658,True
636,HD 137496 b,HD 137496,231.7420543,-16.5090014,155.317,1.59,5799.0,0.02732,0.0,85.8,1.31,2130.0,1.62116,0.366,1,2021,4.044661862870483,-0.28813643064635336,-92.20801821514289,-116.93195636790303,-44.13580684445116,0.5768251665169202,0.8310030311231416,0.7039140988200309,0.1270889323031107,0.0,0.9530861315795482,0.0,1.0,0.0,2409.558435701986,True
637,HD 137496 c,HD 137496,231.7420543,-16.5090014,155.317,1.59,5799.0,1.2163,0.477,,12.6,370.0,479.9,0.366,1,2021,4.044661862870483,-0.28813643064635336,-92.20801821514289,-116.93195636790303,-44.13580684445116,0.5768251665169202,0.8310030311231416,0.7039140988200309,0.1270889323031107,0.0,6.0348608059710055e-30,0.0862935864993705,0.523,0.0,112.46462476272944,True
638,HD 13808 b,HD 13808,33.1780708,-53.7437591,28.2305,0.78,5035.0,0.10519,0.071,,3.35,,14.1815,-0.435,1,2021,0.5790665749197891,-0.9380055486936644,13.973651909436876,9.136465071212603,-22.76451599675256,,,,,,0.06321270307528883,,0.929,,7742.706000795255,True
639,HD 13808 c,HD 13808,33.1780708,-53.7437591,28.2305,0.78,5035.0,0.2554,0.156,,3.13,,53.753,-0.435,1,2021,0.5790665749197891,-0.9380055486936644,13.973651909436876,9.136465071212603,-22.76451599675256,,,,,,0.1034724381301305,,0.844,,1146.5657231929029,True
640,HD 13908 b,HD 13908,34.5609102,65.5941901,79.5515,1.67,6255.0,0.154,0.02,,13.9,,19.382,0.602,1,2013,0.6032016754760919,1.1448345874240686,27.069568673772388,18.64680037950688,72.44291849223596,0.7397788367294156,1.0657621951466347,0.9027705159380252,0.16299167920860957,0.0,7.320278991059906e-37,,0.98,,35902.472246167024,True
641,HD 13908 c,HD 13908,34.5609102,65.5941901,79.5515,1.67,6255.0,2.03,0.12,,12.8,,931.0,0.602,1,2013,0.6032016754760919,1.1448345874240686,27.069568673772388,18.64680037950688,72.44291849223596,0.7397788367294156,1.0657621951466347,0.9027705159380252,0.16299167920860957,0.0,5.813238884889546e-31,,0.88,,175.21208584112003,True
642,HD 13931 b,HD 13931,34.1979991,43.7722065,47.3963,1.25,5867.0,5.15,0.02,43.0,13.2,,4218.0,0.196,1,2009,0.5968676818890575,0.7639691242878633,28.307234483012145,19.236131601493874,32.7884273886958,0.42211588240886905,0.6081211398682971,0.5151185111385831,0.09300262872971402,0.0,4.7841485558169035e-33,,0.98,,45.69456537630126,True
643,HD 139357 b,HD 139357,233.8173564,53.9221505,112.09,11.47,4700.0,2.949,0.099,103.235,12.1,,1124.79139,1.823,1,2008,4.080882717489035,0.9411190659809067,-38.968562327463864,-53.27764446866404,90.59311149309971,1.2873510505191375,1.8546219672778153,1.5709865088984762,0.2836354583793389,0.0,1.7590915496847662e-27,,0.901,,1762.8456690351697,True
644,HD 1397 b,HD 1397,4.4471631,-66.3589285,79.5702,2.34,5521.0,0.1097,0.251,88.99,11.5,1228.0,11.53533,0.66,1,2018,0.07761763846819784,-1.158181790420502,31.812045458899075,2.4741463364093765,-72.89231160874904,0.7745966692414834,1.1159224968016033,0.9452595830215433,0.17066291378005993,0.0,1.146876582225596e-24,9.914491580846944e-188,0.749,0.0,95041.49104354664,True
645,HD 14067 b,HD 14067,34.293348,23.7676546,142.024,12.4,4815.0,5.15,0.65,39.0,12.2,,2744.0,1.898,1,2014,0.5985318341322124,0.4148238282467759,107.38357510085245,73.23384127493951,57.23974900955233,1.313565584755685,1.8923879294351087,1.602976757095397,0.2894111723397118,0.0,5.768329961247925e-28,,0.35,,427.7845480865942,True
646,HD 140901 b,HD 140901,236.8689866,-37.9172333,15.2528,0.95,5610.0,0.085,0.472,,4.07,,9.02378,-0.102,1,2022,4.134143712032329,-0.6617805643318349,-6.576658171546631,-10.076646458359749,-9.373188960426162,,,,,,0.00898274288089092,,0.528,,88940.38933700864,True
647,HD 140901 c,HD 140901,236.8689866,-37.9172333,15.2528,0.95,5610.0,11.8,0.77,40.0,13.4,,14386.0,-0.102,1,2022,4.134143712032329,-0.6617805643318349,-6.576658171546631,-10.076646458359749,-9.373188960426162,,,,,,4.0873349728658875e-34,,0.22999999999999998,,50.02575379175504,True
648,HD 141004 b,HD 141004,236.6099205,7.3527684,11.8148,1.39,5885.38,0.1238,0.16,,3.77,,15.5083,0.346,1,2021,4.129622155607027,0.12833001771659544,-6.448645039059581,-9.783569153537856,1.5120353230512775,0.560843520552261,0.8079790768820968,0.6844112987171789,0.12356777816491787,0.0,0.021570039226829388,,0.84,,128356.61720640233,True
649,HD 141399 b,HD 141399,236.7235392,46.986288,37.0169,1.39,5600.0,0.415,0.04,,14.3,,94.44,0.201,1,2014,4.1316051760138635,0.8200654288903014,-13.855220903660708,-21.111454142735994,27.06640432898169,0.42746610710940897,0.6158289397380314,0.5216475234237202,0.09418141631431123,0.0,3.879935876284341e-39,,0.96,,16741.924943057464,True
650,HD 141399 c,HD 141399,236.7235392,46.986288,37.0169,1.39,5600.0,0.689,0.048,,13.6,,201.99,0.201,1,2014,4.1316051760138635,0.8200654288903014,-13.855220903660708,-21.111454142735994,27.06640432898169,0.42746610710940897,0.6158289397380314,0.5216475234237202,0.09418141631431123,0.0,3.355088856231146e-35,,0.952,,5493.749868205667,True
651,HD 141399 d,HD 141399,236.7235392,46.986288,37.0169,1.39,5600.0,2.09,0.074,,13.7,,1069.8,0.201,1,2014,4.1316051760138635,0.8200654288903014,-13.855220903660708,-21.111454142735994,27.06640432898169,0.42746610710940897,0.6158289397380314,0.5216475234237202,0.09418141631431123,0.0,9.469379172715915e-36,,0.926,,605.8680782641203,True
652,HD 141399 e,HD 141399,236.7235392,46.986288,37.0169,1.39,5600.0,5.0,0.26,,14.1,,5000.0,0.201,1,2014,4.1316051760138635,0.8200654288903014,-13.855220903660708,-21.111454142735994,27.06640432898169,0.42746610710940897,0.6158289397380314,0.5216475234237202,0.09418141631431123,0.0,5.437033141932361e-38,,0.74,,112.13152424389764,True
653,HD 141937 b,HD 141937,238.0735585,-18.4359716,33.3622,1.03,5870.0,1.5,0.41,,12.5,,653.21997,0.022,1,2002,4.155167457764333,-0.321768405224167,-16.73745779641628,-26.862210166199763,-10.5506189553077,0.1414213562373095,0.2037386413085749,0.17257999877294222,0.031158642535632705,0.0,1.915478951967148e-29,,0.5900000000000001,,661.9155658324285,True
654,HD 142 A d,HD 142,1.5836771,-49.0753625,26.1853,1.41,6273.0,0.474,0.13,,10.9,,108.45299,0.474,2,2022,0.027640379683435492,-0.8565266572347556,17.146541836322562,0.4740576579596238,-19.784875750991464,0.6564366617649344,0.9456953117370887,0.8010659867510115,0.1446293249860771,0.0,5.216736662027038e-22,,0.87,,15332.727951304065,True
655,HD 142 b,HD 142,1.5836771,-49.0753625,26.1853,1.47,6245.0,1.039,0.158,59.0,12.7,,351.43394,0.474,2,2001,0.027640379683435492,-0.8565266572347556,17.146541836322562,0.4740576579596238,-19.784875750991464,0.6564366617649344,0.9456953117370887,0.8010659867510115,0.1446293249860771,0.0,1.8824098475949752e-30,,0.842,,4708.644563003495,True
656,HD 142 c,HD 142,1.5836771,-49.0753625,26.1853,1.47,6245.0,9.811,0.277,90.374,12.4,,10159.64279,0.474,2,2012,0.027640379683435492,-0.8565266572347556,17.146541836322562,0.4740576579596238,-19.784875750991464,0.6564366617649344,0.9456953117370887,0.8010659867510115,0.1446293249860771,0.0,6.019280276816486e-29,,0.723,,50.34268568527517,True
657,HD 142022 A b,HD 142022 A,242.5481731,-84.2317494,34.2802,1.04,5421.0,2.93,0.53,71.0,12.9,,1928.0,0.004,2,2005,4.233264215292142,-1.4701213617447582,-1.588306813323234,-3.057382462509382,-34.10662407780476,0.06030226891555272,0.08687444855261388,0.0735883587340833,0.013286089818530578,0.0,1.777375579568326e-31,,0.47,,178.41204218833272,True
658,HD 142245 b,HD 142245,238.2342443,15.4306118,97.2305,4.63,4922.0,2.78,0.0,,13.1,,1299.0,1.13,3,2011,4.157971954035534,0.2693149815070887,-49.341667107643566,-79.68626638765645,25.870233212786093,1.013544635066817,1.4601628236940265,1.2368537293804218,0.2233090943136048,0.0,1.6123987480502325e-32,,1.0,,503.51213676947174,True
659,HD 142415 b,HD 142415,239.418989,-60.2006948,35.5318,1.04,5940.0,1.06,0.5,,13.5,,386.29999,0.06,1,2003,4.178649649846086,-1.0507003362482292,-8.983618361274653,-15.201965625668633,-30.833482668925967,0.23354968324845687,0.33646329245522655,0.2850064878518417,0.05145680460338484,0.0,1.1769109439216723e-34,,0.5,,1389.5944383754545,True
660,HD 143105 b,HD 143105,238.4023547,68.7199779,46.7789,1.65,6380.0,0.0379,0.07,,13.7,,2.1974,0.556,1,2016,4.1609060340223785,1.1993898762527386,-8.895269160396001,-14.460385221210554,43.589413061296234,0.7109532653097146,1.0242346429278717,0.8675939541187931,0.15664068880907855,0.0,9.469379172715915e-36,,0.9299999999999999,,1625663.2659679358,True
661,HD 143361 b,HD 143361,240.4588405,-44.4350575,68.5146,0.92,5507.0,1.988,0.197,50.0,12.9,,1039.15,-0.092,1,2008,4.196798482252888,-0.7755380566880002,-24.121158462009497,-42.56263303759961,-47.967097019907946,,,,,,1.777375579568326e-31,,0.8029999999999999,,75.91997597708765,True
662,HD 144899 b,HD 144899,242.5721002,-47.9146826,115.665,1.65,6126.0,0.242,0.821,,4.77,,40.43914,0.537,1,2022,4.233681821967595,-0.8362689714180371,-35.709532024297836,-68.80864292743239,-85.84050446083572,0.698700091728789,1.0065821114890783,0.8526411016089337,0.15394100988014464,0.0,0.0008198001228831417,,0.17900000000000005,,790.6239938754659,True
663,HD 145377 b,HD 145377,242.9019658,-27.0781199,53.4884,1.05,6014.0,0.45,0.31,,12.8,,103.95,0.193,1,2008,4.239439062776662,-0.47260234750479774,-21.69403563185619,-42.39744975186288,-24.3481828295669,0.4188729466730281,0.6034492053157634,0.5111610759943958,0.09228812932136765,0.3372812251788162,5.813238884889546e-31,,0.69,,3117.8433838584397,True
664,HD 145457 b,HD 145457,242.5162215,26.7429068,135.292,9.9,4757.0,0.762,0.111,,13.2,,176.13,1.655,1,2010,4.2327065546708615,0.4667517752139807,-55.7583291612974,-107.18483412906114,60.87976121722275,1.2265991417514748,1.7670997451853028,1.4968494434683888,0.270250301716914,0.0,4.7841485558169035e-33,,0.889,,16068.083319616886,True
665,HD 145675 c,14 Her,242.6021014,43.8163621,17.9323,1.0,5314.94,11.924,0.393,129.097,12.9,,15732.45889,-0.151,1,2021,4.234205441687145,0.7647397848910569,-5.954230683777855,-11.487906661216746,12.415414644607335,,,,,,1.777375579568326e-31,,0.607,,36.39682447125887,True
666,HD 145934 b,HD 145934,243.2912249,13.2394527,227.881,6.93,4823.75,4.89,0.078,81.958,13.4,,2751.53433,1.355,1,2015,4.246232915715012,0.23107204077705307,-99.7001994811232,-198.1561708816234,52.189580626377065,1.1098730476131862,1.598938327011053,1.3544056873121195,0.24453263969893346,0.0,4.0873349728658875e-34,,0.922,,69.4451810570734,True
667,HD 1461 b,HD 1461,4.6762645,-8.0536206,23.4534,1.15,5765.0,0.0634,0.172,,2.42,,5.77152,0.095,1,2010,0.08161621221912638,-0.14056219617644125,23.144787608133523,1.8931954200962826,-3.2858163727931156,0.2938769068226293,0.42337369193050706,0.3586252993765682,0.06474839255393888,0.0,0.3648751641236792,,0.8280000000000001,,35029.68853239659,True
668,HD 1461 c,HD 1461,4.6762645,-8.0536206,23.4534,1.15,5765.0,0.1117,0.305,,2.23,,13.5052,0.097,1,2015,0.08161621221912638,-0.14056219617644125,23.144787608133523,1.8931954200962826,-3.2858163727931156,0.2969542358374741,0.42780704520207274,0.3623806405197734,0.06542640468229932,0.0,0.46932959319910966,,0.6950000000000001,,9582.690011235942,True
669,HD 147018 b,HD 147018,245.7490012,-61.6901291,40.4256,0.94,5441.0,0.2388,0.4686,,13.4,,44.236,-0.148,1,2009,4.289129204427496,-1.0766958687753663,-7.874373312875751,-17.479646855426008,-35.590522981533525,,,,,,4.0873349728658875e-34,,0.5314,,17024.866304157502,True
670,HD 147018 c,HD 147018,245.7490012,-61.6901291,40.4256,0.94,5441.0,1.922,0.133,,12.7,,1008.0,-0.148,1,2009,4.289129204427496,-1.0766958687753663,-7.874373312875751,-17.479646855426008,-35.590522981533525,,,,,,1.8824098475949752e-30,,0.867,,236.07143149758275,True
671,HD 147379 b,HD 147379,244.1725686,67.2392041,10.7643,0.63,4090.0,0.3193,0.063,,4.94,,86.58,-1.097,2,2017,4.261615265121721,1.1735454979654705,-1.8143336033145128,-3.7485481897589263,9.92606339567398,,,,,,0.00042568964928575015,,0.937,,8199.088490617707,True
672,HD 147513 b,HD 147513,246.0057894,-39.1929661,12.9032,0.98,5883.0,1.32,0.26,,13.7,,528.4,-0.01,2,2003,4.293611003997766,-0.6840463020675212,-4.066551014713764,-9.136107451094087,-8.153972879939786,,,,,,9.469379172715915e-36,,0.74,,6213.704062923856,True
673,HD 14787 b,HD 14787,35.8085099,10.8367972,119.137,5.01,4946.0,1.7,0.155,,13.7,,676.6,1.115,1,2018,0.6249763979879854,0.18913779151090243,94.89435258687901,68.46139343791448,22.399201428983304,1.0067950951590714,1.450439100722833,1.228617097940952,0.2218220027818808,0.0,9.469379172715915e-36,,0.845,,1148.4852542014562,True
674,HD 147873 b,HD 147873,246.4380471,-33.5672217,109.055,2.29,5972.0,0.522,0.207,,12.8,,116.596,0.777,2,2016,4.301155324079864,-0.5858585394118883,-36.32390844765703,-83.29286273810035,-60.29814024477209,0.8404544225379722,1.2108004525309102,1.0256274375344412,0.185173014996469,0.0,5.813238884889546e-31,,0.793,,2651.2991573670547,True
675,HD 147873 c,HD 147873,246.4380471,-33.5672217,109.055,2.29,5972.0,1.36,0.23,,13.3,,491.54,0.777,2,2016,4.301155324079864,-0.5858585394118883,-36.32390844765703,-83.29286273810035,-60.29814024477209,0.8404544225379722,1.2108004525309102,1.0256274375344412,0.185173014996469,0.0,1.4053804777628923e-33,,0.77,,421.701616407801,True
676,HD 148156 b,HD 148156,247.0723035,-46.3175085,57.1289,1.21,6308.0,2.45,0.52,,13.9,,1027.0,0.25,1,2009,4.31222518656171,-0.80839302464546,-15.371126448233161,-36.33953694369128,-41.31437693637075,0.4767312946227962,0.686802819743445,0.5817670571831206,0.10503576256032443,0.0,7.320278991059906e-37,,0.48,,144.3964275098152,True
677,HD 148164 b,HD 148164,246.4351678,11.9190729,77.1971,1.34,6032.0,0.993,0.587,,13.7,,328.55,0.33,1,2018,4.30110507081471,0.20802706589022885,-30.196974828268466,-69.23394729142444,15.943509716470338,0.5477225575051661,0.7890763647670371,0.6683994611361016,0.12067690363093553,0.0,9.469379172715915e-36,,0.41300000000000003,,573.5222383282778,True
678,HD 148164 c,HD 148164,246.4351678,11.9190729,77.1971,1.34,6032.0,6.15,0.125,,12.8,,5062.0,0.33,1,2018,4.30110507081471,0.20802706589022885,-30.196974828268466,-69.23394729142444,15.943509716470338,0.5477225575051661,0.7890763647670371,0.6683994611361016,0.12067690363093553,0.0,5.813238884889546e-31,,0.875,,13.052008043537677,True
679,HD 148427 b,HD 148427,247.1171311,-13.3996231,71.3499,3.86,5025.0,1.04,0.16,,13.6,,331.5,0.78,1,2009,4.313007575777476,-0.2338675416212894,-26.98902989976828,-63.94531330898208,-16.534733166747333,0.8420753583206845,1.2131356532587554,1.02760550578972,0.18553014746903546,0.933194176906755,3.355088856231146e-35,,0.84,,5004.94154993657,True
680,HD 149026 b,HD 149026,247.6229827,38.3475349,75.8643,1.41,6179.0,0.04364,0.0,84.55,8.295,1626.0,2.87589,0.48,1,2005,4.321836351723958,0.6692907440284345,-22.650660407852403,-55.01724981511468,47.06848011524711,0.6605782590758164,0.9516619028617729,0.8061200809687946,0.14554182189297826,0.0,2.780160377894201e-12,0.0,1.0,0.0,124803.45614940811,True
681,HD 149143 b,HD 149143,248.2126715,2.0844547,73.2801,1.44,5856.0,0.053,0.0167,,13.6,,4.07182,0.35,1,2005,4.332128362846093,0.03638059762367065,-27.180826390471438,-68.00052537579343,2.6653857801689984,0.5640760748177661,0.8126360553720011,0.6883560650948837,0.1242799902771175,0.0,3.355088856231146e-35,,0.9833,,254260.5342019403,True
682,HD 149806 b,HD 149806,249.2855187,0.2546794,20.2727,0.89,5352.05,12.404,0.357,13.574,12.3,,16521.52778,-0.245,1,2022,4.350853078856895,0.004444994067003646,-7.170611473648014,-18.961977118942414,0.09011173448393585,,,,,,1.8727025544562063e-28,,0.643,,18.951497554067977,True
683,HD 150010 b,HD 150010,247.8670682,72.6125804,144.49,16.2,4153.0,1.4,0.2,,13.3,,562.0,1.982,1,2022,4.326096447355335,1.2673286063491012,-16.267651209566136,-39.99642940866631,137.88766898704714,1.3423182118328656,1.9338103944051583,1.638064303119012,0.2957460912861464,0.19503820968955676,1.4053804777628923e-33,,0.8,,11344.925740874682,True
684,HD 1502 b,HD 1502,4.8214389,14.054683,190.953,4.67,4947.0,1.262,0.031,,13.2,,428.5,1.064,1,2011,0.08414998348873363,0.24530049367407422,184.5812423475627,15.569275677145784,46.37252243860979,0.9835002426398924,1.4168793772976302,1.2001898099687613,0.2166895673288689,0.7147523492101049,4.7841485558169035e-33,,0.969,,654.3497519022728,True
685,HD 150706 b,HD 150706,247.8255687,79.7894032,28.2697,0.96,5961.0,6.7,0.38,70.0,13.3,,5894.0,0.032,1,2012,4.325372144442403,1.3925877940412996,-1.8913945712281848,-4.640639607644037,27.821988223308086,0.17056057308448835,0.24571804673358047,0.2081393099090344,0.03757873682454606,0.0,1.4053804777628923e-33,,0.62,,45.44161345755634,True
